L (GM/ID=ID/W (GM/ID=6)),ID/W,
4e-08,127.17431409285425,
6e-08,126.37175739556798,
8e-08,114.07861813952105,
1e-07,104.06481695852888,
1.2e-07,96.03957034106662,
1.4e-07,88.97974614086937,
1.6e-07,82.81868600513523,
1.8e-07,77.40075679865303,
2e-07,72.61212867124881,
2.2e-07,68.36160850528968,
2.4e-07,64.55835431565517,
2.6e-07,60.15591628642622,
2.8e-07,56.331307465856504,
3e-07,52.976662816925156,
3.2e-07,50.00939687995839,
3.4e-07,47.365241172717084,
3.6e-07,44.99344789039928,
3.8e-07,42.85341769443607,
4e-07,40.91228456820508,
4.2e-07,39.14315686385036,
4.4e-07,37.52381650768144,
4.6e-07,36.035743458110275,
4.8e-07,34.66337461626593,
5e-07,33.393534132584925,
5.2e-07,32.21941060101856,
5.4e-07,31.119815423904388,
5.6e-07,30.088251711191102,
5.8e-07,29.118963545506265,
6e-07,28.206778716322216,
6.2e-07,27.347045319954876,
6.4e-07,26.535574328179546,
6.6e-07,25.768588152050675,
6.8e-07,25.042674905016106,
7e-07,24.354747915523376,
7.2e-07,23.702009981753168,
7.4e-07,23.08192185730065,
7.6e-07,22.492174481434358,
7.8e-07,21.930664506249318,
8e-07,21.395472717055153,
8.2e-07,20.884844986867282,
8.4e-07,20.397175448304314,
8.6e-07,19.930991605250636,
8.8e-07,19.484976150996587,
9e-07,19.058191095969498,
9.2e-07,18.649123373997707,
9.4e-07,18.256718215339795,
9.6e-07,17.880001184107993,
9.8e-07,17.518070831604927,
1e-06,17.170092123421252,
1.02e-06,16.83445293085158,
1.04e-06,16.511347524658667,
1.06e-06,16.200100667724076,
1.08e-06,15.900081183000518,
1.1e-06,15.611452149000417,
1.12e-06,15.33451421486447,
1.14e-06,15.067015157712138,
1.16e-06,14.808487089681806,
1.18e-06,14.558492252945587,
1.2e-06,14.31662064893617,
1.22e-06,14.082487886922438,
1.24e-06,13.855733228690145,
1.26e-06,13.636017808851536,
1.28e-06,13.42302301270977,
1.3e-06,13.216448995695146,
1.32e-06,13.01601333021223,
1.34e-06,12.82144976732971,
1.36e-06,12.633104003912123,
1.38e-06,12.45058273750859,
1.4e-06,12.273169944652418,
1.42e-06,12.100656480025696,
1.44e-06,11.932844368950482,
1.46e-06,11.769546076026185,
1.48e-06,11.610583830211363,
1.5e-06,11.455789001350942,
1.52e-06,11.305001523648034,
1.54e-06,11.158069362022852,
1.56e-06,11.014848017695574,
1.58e-06,10.875200069682922,
1.6e-06,10.738994749212047,
1.62e-06,10.60610754433755,
1.64e-06,10.476419832298815,
1.66e-06,10.349818537381895,
1.68e-06,10.226195812252183,
1.7e-06,10.105448740907912,
1.72e-06,9.987479061567827,
1.74e-06,9.87219290795544,
1.76e-06,9.759500567575518,
1.78e-06,9.64931625569956,
1.8e-06,9.541557903885943,
1.82e-06,9.436146961959851,
1.84e-06,9.333008212467407,
1.86e-06,9.232069596699802,
1.88e-06,9.133262051457523,
1.9e-06,9.036519355791444,
1.92e-06,8.94177798701912,
1.94e-06,8.848976985369902,
1.96e-06,8.758057826664027,
1.98e-06,8.668964302476075,
2e-06,8.581642407276675,
2.02e-06,8.496040232084308,
2.04e-06,8.412107864194544,
2.06e-06,8.329797292587154,
2.08e-06,8.24906231864012,
2.1e-06,8.169858471808032,
2.12e-06,8.09214292994648,
2.14e-06,8.015874443987721,
2.16e-06,7.941013266693619,
2.18e-06,7.8675210852315045,
2.2e-06,7.795360957336487,
2.22e-06,7.724497250840456,
2.24e-06,7.654895586362819,
2.26e-06,7.586522782972625,
2.28e-06,7.519346806644156,
2.3e-06,7.453336721340753,
2.32e-06,7.388462642571851,
2.34e-06,7.324695693279375,
2.36e-06,7.262007961918568,
2.38e-06,7.2003724626072545,
2.4e-06,7.139763097226021,
2.42e-06,7.080154619358827,
2.44e-06,7.02152259997111,
2.46e-06,6.963843394728763,
2.48e-06,6.907094112867309,
2.5e-06,6.851252587526583,
2.52e-06,6.796297347471161,
2.54e-06,6.74220759012184,
2.56e-06,6.688963155828072,
2.58e-06,6.636544503315277,
2.6e-06,6.584932686245242,
2.62e-06,6.5341093308312574,
2.64e-06,6.484056614453162,
2.66e-06,6.434757245220763,
