L (GM/ID=W/ID (GM/ID=13)),W/ID,
4e-08,0.10384233404983813,
6e-08,0.11091382023979637,
8e-08,0.13079600095759616,
1e-07,0.1520620359973987,
1.2e-07,0.17447191588572344,
1.4e-07,0.19774090416507875,
1.6e-07,0.2217126345410341,
1.8e-07,0.24644558307348427,
2e-07,0.2720073683290371,
2.2e-07,0.29584346215372476,
2.4e-07,0.3196159751032442,
2.6e-07,0.342783882379864,
2.8e-07,0.36649464014908706,
3e-07,0.39071903000387176,
3.2e-07,0.41542825667827493,
3.4e-07,0.4405951473730529,
3.6e-07,0.46619475380599595,
3.8e-07,0.4922045361997018,
4e-07,0.518604297123644,
4.2e-07,0.5453759872273547,
4.4e-07,0.572503460649276,
4.6e-07,0.598202478932739,
4.8e-07,0.6234799235842472,
5e-07,0.6489344487854741,
5.2e-07,0.6749087638701121,
5.4e-07,0.7009182893421867,
5.6e-07,0.7269612536223881,
5.8e-07,0.7530367014369179,
6e-07,0.7791437803422439,
6.2e-07,0.8052721452482271,
6.4e-07,0.8314243988975051,
6.6e-07,0.8576052545276068,
6.8e-07,0.8838141648547616,
7e-07,0.9100506267386024,
7.2e-07,0.9363141734822428,
7.4e-07,0.9626043683885968,
7.6e-07,0.9889207994158598,
7.8e-07,1.0152630747758997,
8e-07,1.0416308193306394,
8.2e-07,1.0680236716573461,
8.4e-07,1.0944412816705975,
8.6e-07,1.1208833087051042,
8.8e-07,1.147349419978302,
9e-07,1.173839289364829,
9.2e-07,1.200352596426234,
9.4e-07,1.226889025648884,
9.6e-07,1.2534482658511827,
9.8e-07,1.2800300097279438,
1e-06,1.3066339535054616,
1.02e-06,1.3324107495888962,
1.04e-06,1.3581989301300406,
1.06e-06,1.3840017035033065,
1.08e-06,1.4098187394243682,
1.1e-06,1.4356497263375654,
1.12e-06,1.46149436947902,
1.14e-06,1.4873523891797253,
1.16e-06,1.5132235193768742,
1.18e-06,1.5391075063058746,
1.2e-06,1.565004107349605,
1.22e-06,1.5909130900243937,
1.24e-06,1.616834231085299,
1.26e-06,1.6427673157353386,
1.28e-06,1.6687121369255937,
1.3e-06,1.6946684947347614,
1.32e-06,1.720636195818241,
1.34e-06,1.7466150529181612,
1.36e-06,1.7726048844268787,
1.38e-06,1.798605513997438,
1.4e-06,1.8246167701952924,
1.42e-06,1.850638486186374,
1.44e-06,1.8766704994571337,
1.46e-06,1.9027126515628658,
1.48e-06,1.9287647879008787,
1.5e-06,1.9548267575057392,
1.52e-06,1.9808984128639764,
1.54e-06,2.006979609746019,
1.56e-06,2.03307020705346,
1.58e-06,2.0591700666798425,
1.6e-06,2.085279053383563,
1.62e-06,2.1113970346714526,
1.64e-06,2.1375238806919254,
1.66e-06,2.1636594641366265,
1.68e-06,2.1898036601496855,
1.7e-06,2.215956346243777,
1.72e-06,2.2421174022222368,
1.74e-06,2.26828671010661,
1.76e-06,2.2944641540691033,
1.78e-06,2.3206496203694478,
1.8e-06,2.3468429972956653,
1.82e-06,2.373044175108441,
1.84e-06,2.3992530459886563,
1.86e-06,2.425469503987891,
1.88e-06,2.4516934449815526,
1.9e-06,2.4779247666242887,
1.92e-06,2.5041633683077773,
1.94e-06,2.5304091511203066,
1.96e-06,2.556662017808262,
1.98e-06,2.5829218727392504,
2e-06,2.6091886218667493,
2.02e-06,2.6354621726961525,
2.04e-06,2.661742434252063,
2.06e-06,2.6880293170468517,
2.08e-06,2.714322733050245,
2.1e-06,2.740622595659994,
2.12e-06,2.7669288196734048,
2.14e-06,2.7932413212598814,
2.16e-06,2.8195600179342235,
2.18e-06,2.8458848285306266,
2.2e-06,2.8722156731776125,
2.22e-06,2.8985524732734387,
2.24e-06,2.9248951514623167,
2.26e-06,2.9512436316111414,
2.28e-06,2.9775978387868496,
2.3e-06,3.0039576992343116,
2.32e-06,3.030323140354828,
2.34e-06,3.0566940906849838,
2.36e-06,3.0830704798761004,
2.38e-06,3.1094522386741965,
2.4e-06,3.1358392989002013,
2.42e-06,3.162231593430815,
2.44e-06,3.188629056179596,
2.46e-06,3.2150316220786004,
2.48e-06,3.241439227060284,
2.5e-06,3.2678518080398686,
2.52e-06,3.294269302897995,
2.54e-06,3.32069165046377,
2.56e-06,3.347118790498161,
2.58e-06,3.3735506636776598,
2.6e-06,3.399987211578317,
2.62e-06,3.426428376660124,
2.64e-06,3.4528741022515943,
2.66e-06,3.479324332534692,
2.68e-06,3.5057790125301516,
2.7e-06,3.532238088082865,
2.72e-06,3.5587015058477465,
2.74e-06,3.585169213275752,
2.76e-06,3.611641158600229,
2.78e-06,3.63811729082341,
2.8e-06,3.6645975597033513,
2.82e-06,3.691081915740907,
2.84e-06,3.7175703101671025,
2.86e-06,3.744062694930647,
2.88e-06,3.7705590226857404,
2.9e-06,3.7970592467800737,
2.92e-06,3.82356332124306,
2.94e-06,3.850071200774261,
2.96e-06,3.8765828407320937,
2.98e-06,3.903098197122643,
3e-06,3.9296172265888116,
3.02e-06,3.9561398863995016,
3.04e-06,3.9826661344391576,
3.06e-06,4.009195929197442,
3.08e-06,4.035729229759024,
3.1e-06,4.062265995793709,
3.12e-06,4.088806187546578,
3.14e-06,4.115349765828433,
3.16e-06,4.141896692006412,
3.18e-06,4.168446927994658,
3.2e-06,4.195000436245312,
3.22e-06,4.221557179739576,
3.24e-06,4.24811712197892,
3.26e-06,4.274680226976575,
3.28e-06,4.301246459249023,
3.3e-06,4.327815783807728,
3.32e-06,4.354388166151063,
3.34e-06,4.380963572256244,
3.36e-06,4.407541968571538,
3.38e-06,4.434123322008538,
3.4e-06,4.460707599934681,
3.42e-06,4.487294770165699,
3.44e-06,4.513884800958446,
3.46e-06,4.540477661003687,
3.48e-06,4.567073319419083,
3.5e-06,4.593671745742315,
3.52e-06,4.620272909924258,
3.54e-06,4.646876782322376,
3.56e-06,4.673483333694181,
3.58e-06,4.700092535190799,
3.6e-06,4.726704358350653,
3.62e-06,4.753318775093342,
3.64e-06,4.779935757713508,
3.66e-06,4.8065552788748915,
3.68e-06,4.833177311604445,
3.7e-06,4.859801829286579,
3.72e-06,4.886428805657577,
3.74e-06,4.9130582147999045,
3.76e-06,4.939690031136926,
3.78e-06,4.96632422942737,
3.8e-06,4.992960784760206,
3.82e-06,5.019599672549422,
3.84e-06,5.046240868528908,
3.86e-06,5.072884348747508,
3.88e-06,5.099530089564164,
3.9e-06,5.126178067642994,
3.92e-06,5.152828259948666,
3.94e-06,5.179480643741677,
3.96e-06,5.206135196573803,
3.98e-06,5.232791896283669,
4e-06,5.259450720992314,
4.02e-06,5.286111649098748,
4.04e-06,5.312774659275935,
4.06e-06,5.339439730466344,
4.08e-06,5.366106841878085,
4.1e-06,5.392775972980698,
4.12e-06,5.4194471035012475,
4.14e-06,5.446120213420471,
4.16e-06,5.472795282968851,
4.18e-06,5.499472292622944,
4.2e-06,5.526151223101631,
4.22e-06,5.552832055362481,
4.24e-06,5.579514770598196,
4.26e-06,5.6061993502330925,
4.28e-06,5.63288577591965,
4.3e-06,5.659574029535122,
4.32e-06,5.686264093178176,
4.34e-06,5.71295594916561,
4.36e-06,5.739649580029242,
4.38e-06,5.766344968512566,
4.4e-06,5.793042097567729,
