L (GM/ID=ID/W (GM/ID=24)),ID/W,
8e-08,6.309299326232174,
1e-07,0.9066246240819323,
1.2e-07,0.8699242733061862,
1.4e-07,0.8993651747540206,
1.6e-07,0.785720313875893,
1.8e-07,0.7029330827955054,
2e-07,0.6374610626368865,
2.2e-07,0.5825057979895072,
2.4e-07,0.5353456689947851,
2.6e-07,0.5310310507629094,
2.8e-07,0.5234370944297391,
3e-07,0.4951029563279547,
3.2e-07,0.4693746896064993,
3.4e-07,0.4459386891202661,
3.6e-07,0.42452614614025747,
3.8e-07,0.4049051750768347,
4e-07,0.38687506401163063,
4.2e-07,0.37026167492858714,
4.4e-07,0.35491359869195693,
4.6e-07,0.3406988900316094,
4.8e-07,0.3275022856335534,
5e-07,0.31522283549065,
5.2e-07,0.30206771420803374,
5.4e-07,0.28989774103721955,
5.6e-07,0.280914214492892,
5.8e-07,0.2723328554732197,
6e-07,0.2641355480598459,
6.2e-07,0.2562778861931984,
6.4e-07,0.24876774953602981,
6.6e-07,0.2416060568600362,
6.8e-07,0.23477583049789302,
7e-07,0.22826001803441584,
7.2e-07,0.2220418437311968,
7.4e-07,0.21610503738599127,
7.6e-07,0.21043397727134058,
7.8e-07,0.20501377296185566,
8e-07,0.1998303063141059,
8.2e-07,0.19522713268512407,
8.4e-07,0.19100407433543862,
8.6e-07,0.18694556000456647,
8.8e-07,0.18301822161218967,
9e-07,0.1792156372699626,
9.2e-07,0.17555802283508282,
9.4e-07,0.17203776732965884,
9.6e-07,0.16864773120493157,
9.8e-07,0.16538121763098584,
1e-06,0.16223194454148918,
1.02e-06,0.15769589370655526,
1.04e-06,0.15338483214634865,
1.06e-06,0.15011436525304736,
1.08e-06,0.14697296070160182,
1.1e-06,0.14395056816773266,
1.12e-06,0.14104118120704007,
1.14e-06,0.13823914890441488,
1.16e-06,0.1355391536752257,
1.18e-06,0.13293619022217065,
1.2e-06,0.13042554566990847,
1.22e-06,0.12800278087203665,
1.24e-06,0.1256637128657078,
1.26e-06,0.12340439843606338,
1.28e-06,0.12122111874395584,
1.3e-06,0.11911036496515824,
1.32e-06,0.11706882488646414,
1.34e-06,0.11509337040312101,
1.36e-06,0.1131810458623596,
1.38e-06,0.11132905719894828,
1.4e-06,0.10953476181064996,
1.42e-06,0.10779565912371195,
1.44e-06,0.1061093818009358,
1.46e-06,0.1044736875476427,
1.48e-06,0.10288645147349224,
1.5e-06,0.10134565897074384,
1.52e-06,0.09984939907218321,
1.54e-06,0.09839585825444667,
1.56e-06,0.09698331465486514,
1.58e-06,0.09561013267220199,
1.6e-06,0.09427475792382795,
1.62e-06,0.09297571253386534,
1.64e-06,0.09171159072868568,
1.66e-06,0.09048105471796496,
1.68e-06,0.0892828308410204,
1.7e-06,0.08811570595978443,
1.72e-06,0.08697852408103222,
1.74e-06,0.08587018319188841,
1.76e-06,0.08478963229377856,
1.78e-06,0.08373586862108068,
1.8e-06,0.08270208873369457,
1.82e-06,0.08169290714771409,
1.84e-06,0.08070802405099027,
1.86e-06,0.07974658954928916,
1.88e-06,0.07880779161802977,
1.9e-06,0.07789085409153838,
1.92e-06,0.07699503477474075,
1.94e-06,0.07611962366910285,
1.96e-06,0.07526394130494267,
1.98e-06,0.07442733717300834,
2e-06,0.07360918824871347,
2.02e-06,0.07280889760284315,
2.04e-06,0.07202589309309641,
2.06e-06,0.07125962613111664,
2.08e-06,0.07050957052017665,
2.1e-06,0.06977522135893663,
2.12e-06,0.06905609400706457,
2.14e-06,0.06835172310878462,
2.16e-06,0.06766166167070702,
2.18e-06,0.06698548019055826,
2.2e-06,0.06632276583363018,
2.22e-06,0.06567312165400792,
2.24e-06,0.06503616585785875,
2.26e-06,0.06441153110618532,
2.28e-06,0.06382320002395463,
2.3e-06,0.063290892165342,
2.32e-06,0.06276762812340213,
2.34e-06,0.0622531763621751,
2.36e-06,0.06174731312245625,
2.38e-06,0.06124982210528383,
2.4e-06,0.06076049417026779,
2.42e-06,0.060279127048003645,
