L (GM/ID=ID/W (GM/ID=25)),ID/W,
8e-08,4.624821916653934,
1e-07,0.6455428752090812,
1.2e-07,0.6126597330127406,
1.4e-07,0.6337598154718178,
1.6e-07,0.5410727556695359,
1.8e-07,0.4757562682173831,
2e-07,0.43329247142950594,
2.2e-07,0.3969629846920772,
2.4e-07,0.36589020205406436,
2.6e-07,0.36426162429643566,
2.8e-07,0.360234848888138,
3e-07,0.3407618977156268,
3.2e-07,0.32312142749244094,
3.4e-07,0.307079426862406,
3.6e-07,0.29244007315698906,
3.8e-07,0.2790372923174574,
4e-07,0.2667290712684152,
4.2e-07,0.2553932764138762,
4.4e-07,0.24492439849592634,
4.6e-07,0.2352309340284485,
4.8e-07,0.22623324071018688,
5e-07,0.21786176314722883,
5.2e-07,0.20961267612654325,
5.4e-07,0.20192601724799802,
5.6e-07,0.19638911171390774,
5.8e-07,0.19104691631860457,
6e-07,0.18589816368273576,
6.2e-07,0.18094456164900052,
6.4e-07,0.17618450735888908,
6.6e-07,0.17161413959468547,
6.8e-07,0.16722809381581663,
7e-07,0.1630200446076263,
7.2e-07,0.15898309513231787,
7.4e-07,0.15511005587610052,
7.6e-07,0.15139364295060728,
7.8e-07,0.1478266177492159,
8e-07,0.1444018837629105,
8.2e-07,0.14111255207604123,
8.4e-07,0.13795198397868974,
8.6e-07,0.13491381689839685,
8.8e-07,0.13199197822628758,
9e-07,0.12918069042007882,
9.2e-07,0.12647446988860309,
9.4e-07,0.12386812151373258,
9.6e-07,0.12135673018414678,
9.8e-07,0.11893565035719385,
1e-06,0.11660049439777291,
1.02e-06,0.11271494574111558,
1.04e-06,0.1090294623499711,
1.06e-06,0.10612160547127909,
1.08e-06,0.10328616703076918,
1.1e-06,0.1005721350817764,
1.12e-06,0.09804581946384437,
1.14e-06,0.09617263053417992,
1.16e-06,0.09436334837696304,
1.18e-06,0.09261512673477841,
1.2e-06,0.09092526191483974,
1.22e-06,0.08926018338329636,
1.24e-06,0.08764188276846933,
1.26e-06,0.08607762338274305,
1.28e-06,0.0845649203563062,
1.3e-06,0.08310142831277251,
1.32e-06,0.08168493252536435,
1.34e-06,0.08031334065228739,
1.36e-06,0.07898467501946448,
1.38e-06,0.07769706541852359,
1.4e-06,0.07644874238844408,
1.42e-06,0.07523803095003827,
1.44e-06,0.07406334476356716,
1.46e-06,0.07292318068120579,
1.48e-06,0.07181611366742048,
1.5e-06,0.0707407920618753,
1.52e-06,0.06969593316099183,
1.54e-06,0.06868031909576211,
1.56e-06,0.0676927929849075,
1.58e-06,0.0667322553438542,
1.6e-06,0.06579766073137669,
1.62e-06,0.06488801461699802,
1.64e-06,0.06400237045346369,
1.66e-06,0.06313982693974515,
1.68e-06,0.062299525461060795,
1.7e-06,0.06148064769342737,
1.72e-06,0.06068241336113409,
1.74e-06,0.05990407813643153,
1.76e-06,0.05914493167148671,
1.78e-06,0.05840429575341477,
1.8e-06,0.057681522573866086,
1.82e-06,0.05697599310528828,
1.84e-06,0.05628711557655438,
1.86e-06,0.055614324041193985,
1.88e-06,0.05495707703196139,
1.9e-06,0.05431485629595081,
1.92e-06,0.053687165604829605,
1.94e-06,0.05307352963525198,
1.96e-06,0.05247349291478988,
1.98e-06,0.05188661882909001,
2e-06,0.05131248868628394,
2.02e-06,0.050750700834915174,
2.04e-06,0.05020086983198362,
2.06e-06,0.04966262565788703,
2.08e-06,0.04913561297526674,
2.1e-06,0.0486194904290416,
2.12e-06,0.04811392998501062,
2.14e-06,0.04761861630465324,
2.16e-06,0.047133246153877525,
2.18e-06,0.04665752784365529,
2.2e-06,0.04619118070060055,
2.22e-06,0.04573393456565578,
2.24e-06,0.04528552931923799,
2.26e-06,0.04484571443125521,
2.28e-06,0.04441424853449939,
2.3e-06,0.04399089902007036,
2.32e-06,0.04357544165353573,
2.34e-06,0.04316766021062344,
2.36e-06,0.04276734613130707,
2.38e-06,0.042374298191265314,
2.4e-06,0.04198832218970157,
2.42e-06,0.04160923065261213,
2.44e-06,0.041236842550621246,
2.46e-06,0.04087098303060432,
2.48e-06,0.040511483160299545,
2.5e-06,0.04015817968522186,
2.52e-06,0.03981091479719659,
2.54e-06,0.039469535913872776,
2.56e-06,0.03913389546865305,
2.58e-06,0.0388038507104508,
2.6e-06,0.03847926351276857,
2.62e-06,0.038160000191615764,
2.64e-06,0.03784593133176575,
2.66e-06,0.03753693162096281,
2.68e-06,0.037229049700604734,
2.7e-06,0.03692438797517878,
2.72e-06,0.03662457919143723,
2.74e-06,0.03632950814187743,
2.76e-06,0.03603906321279117,
2.78e-06,0.03575313624681905,
2.8e-06,0.035471622411710174,
2.82e-06,0.03519442007492421,
2.84e-06,0.03492143068379169,
2.86e-06,0.03465255865095828,
2.88e-06,0.03438771124484419,
2.9e-06,0.034126798484853754,
2.92e-06,0.033869733041118504,
2.94e-06,0.033616430138535096,
2.96e-06,0.03336680746490376,
2.98e-06,0.03312078508294156,
3e-06,0.03287828534600604,
3.02e-06,0.03263923281734633,
3.04e-06,0.032403554192698795,
3.06e-06,0.03217117822608593,
3.08e-06,0.031942035658653466,
3.1e-06,0.03171605915041064,
3.12e-06,0.03149318321474251,
3.14e-06,0.03127334415554306,
3.16e-06,0.03105648000688136,
3.18e-06,0.030842530475053746,
3.2e-06,0.030631436882938644,
3.22e-06,0.03042314211652711,
3.24e-06,0.030217590573544558,
3.26e-06,0.030014728114070917,
3.28e-06,0.029814502013067963,
3.3e-06,0.02961686091471656,
3.32e-06,0.0294271938075981,
3.34e-06,0.029254317895052874,
3.36e-06,0.029083458515463692,
3.38e-06,0.028914580029312492,
3.4e-06,0.028747647638277522,
3.42e-06,0.02858262736055328,
3.44e-06,0.028419486007033767,
3.46e-06,0.028258191158319002,
3.48e-06,0.02809871114251523,
3.5e-06,0.02794101501379168,
3.52e-06,0.02778507253167273,
3.54e-06,0.02763085414102986,
3.56e-06,0.027478330952748077,
3.58e-06,0.027327474725041972,
3.6e-06,0.027178257845392333,
3.62e-06,0.027030653313087457,
3.64e-06,0.026884634722334856,
3.66e-06,0.026740176245930652,
3.68e-06,0.026597252619461807,
3.7e-06,0.026455839126022705,
3.72e-06,0.026315911581426637,
3.74e-06,0.026177446319889393,
3.76e-06,0.026040420180172733,
3.78e-06,0.02590481049217222,
3.8e-06,0.02577059506392328,
3.82e-06,0.02563775216902483,
3.84e-06,0.025506260534451982,
3.86e-06,0.025376099328745946,
3.88e-06,0.02524724815058247,
3.9e-06,0.025119687017679027,
3.92e-06,0.024993396356053302,
3.94e-06,0.02486835698960591,
3.96e-06,0.02474455013001847,
3.98e-06,0.02462195736696594,
4e-06,0.024500560658612103,
4.02e-06,0.0243803423223973,
4.04e-06,0.024261285026103276,
4.06e-06,0.024143371779177976,
4.08e-06,0.024026585924315846,
4.1e-06,0.023910911129293392,
4.12e-06,0.023796331379039463,
4.14e-06,0.023682830967932052,
4.16e-06,0.023570394492324988,
4.18e-06,0.02345900684328918,
4.2e-06,0.02334865319956362,
4.22e-06,0.023239319020700054,
4.24e-06,0.02313099004041029,
4.26e-06,0.023023652260105245,
4.28e-06,0.022917291942605614,
4.3e-06,0.022811895606035228,
4.32e-06,0.02270745001788759,
4.34e-06,0.022603942189251262,
4.36e-06,0.022501359369197213,
4.38e-06,0.02239968903932758,
4.4e-06,0.02229891890846203,
4.42e-06,0.02219903690747667,
4.44e-06,0.02210003118428624,
4.46e-06,0.02200189009895265,
4.48e-06,0.021904602218931923,
4.5e-06,0.021808156314450673,
4.52e-06,0.021712541353999665,
4.54e-06,0.0216177464999494,
4.56e-06,0.02152376110428678,
4.58e-06,0.02143033664042392,
4.6e-06,0.021337035921923972,
4.62e-06,0.021244524396392926,
4.64e-06,0.02115279195856051,
4.66e-06,0.02106182867690903,
4.68e-06,0.020971624789924124,
4.7e-06,0.020882170702439366,
4.72e-06,0.020793456982081793,
4.74e-06,0.02070547435580701,
4.76e-06,0.020618213706518083,
4.78e-06,0.020531666069775655,
4.8e-06,0.020445822630588882,
4.82e-06,0.02036067472029162,
4.84e-06,0.02027621381349056,
4.86e-06,0.020192431525091297,
4.88e-06,0.020109319607406334,
4.9e-06,0.020026869947323913,
4.92e-06,0.01994507456354996,
4.94e-06,0.0198639256039271,
