L (GM/ID=W/ID (GM/ID=8)),W/ID,
4e-08,0.026627031479152175,
6e-08,0.032102673816952004,
8e-08,0.03825313004308756,
1e-07,0.044826080521082154,
1.2e-07,0.05225310715944461,
1.4e-07,0.05990812169015328,
1.6e-07,0.0677267375974656,
1.8e-07,0.07554176995055957,
2e-07,0.08320459686124168,
2.2e-07,0.09090102743489199,
2.4e-07,0.09862222493581874,
2.6e-07,0.10653154832896074,
2.8e-07,0.11458683310239474,
3e-07,0.1227782448108578,
3.2e-07,0.13109653804167704,
3.4e-07,0.13943148105228362,
3.6e-07,0.14762210588755637,
3.8e-07,0.15586484816187798,
4e-07,0.1641813516302129,
4.2e-07,0.17256686785411912,
4.4e-07,0.18101710630152615,
4.6e-07,0.18952819065745727,
4.8e-07,0.19808832590079628,
5e-07,0.20668813377823747,
5.2e-07,0.21567680404298858,
5.4e-07,0.22467706245723543,
5.6e-07,0.23368748837695202,
5.8e-07,0.24270783274372013,
6e-07,0.25173786628105566,
6.2e-07,0.26077737565673487,
6.4e-07,0.2698261604539219,
6.6e-07,0.2788840307942158,
6.8e-07,0.2879508054801497,
7e-07,0.29702631054815204,
7.2e-07,0.30611037814391007,
7.4e-07,0.31520284564986695,
7.6e-07,0.32430355500921465,
7.8e-07,0.333412352202643,
8e-07,0.342529086843538,
8.2e-07,0.3516536118648501,
8.4e-07,0.36078578327671146,
8.6e-07,0.3699254599785293,
8.8e-07,0.3790725036128574,
9e-07,0.38821702693260784,
9.2e-07,0.3972555808964787,
9.4e-07,0.4062977851052542,
9.6e-07,0.41534360442131674,
9.8e-07,0.424373152827289,
1e-06,0.43334850713423134,
1.02e-06,0.44236189656158115,
1.04e-06,0.45137870305972216,
1.06e-06,0.46039872911784113,
1.08e-06,0.46942191977952297,
1.1e-06,0.47844822109427954,
1.12e-06,0.48747758009862036,
1.14e-06,0.4965099447981847,
1.16e-06,0.5055452641507411,
1.18e-06,0.5145834880499048,
1.2e-06,0.5236245673094617,
1.22e-06,0.5326684536481571,
1.24e-06,0.5417150996748957,
1.26e-06,0.5507644588742607,
1.28e-06,0.559816485592289,
1.3e-06,0.5688711350224674,
1.32e-06,0.577928363191907,
1.34e-06,0.5869881269476641,
1.36e-06,0.5960503839431932,
1.38e-06,0.6051150926249115,
1.4e-06,0.6141822122188549,
1.42e-06,0.6232517027174544,
1.44e-06,0.6323235248663752,
1.46e-06,0.6413976401514737,
1.48e-06,0.6504740107858239,
1.5e-06,0.6595525996968582,
1.52e-06,0.6686333705135983,
1.54e-06,0.6777162875539858,
1.56e-06,0.6868013158123366,
1.58e-06,0.6958884209468887,
1.6e-06,0.704977569267493,
1.62e-06,0.7140687277234106,
1.64e-06,0.7231618638912537,
1.66e-06,0.732256945963057,
1.68e-06,0.741353942734495,
1.7e-06,0.7504528235932376,
1.72e-06,0.7595535585074675,
1.74e-06,0.768656118014544,
1.76e-06,0.7777604732098224,
1.78e-06,0.7868665957356485,
1.8e-06,0.7959744577705001,
1.82e-06,0.8050840320183049,
1.84e-06,0.8141952916979267,
1.86e-06,0.8233082105328129,
1.88e-06,0.8324227627408237,
1.9e-06,0.8415389230242313,
1.92e-06,0.8506566665598816,
1.94e-06,0.8597759689895417,
1.96e-06,0.868896806410412,
1.98e-06,0.878019155365816,
2e-06,0.8871429928360564,
2.02e-06,0.8962682962294494,
2.04e-06,0.9053950433735224,
2.06e-06,0.9145232125063871,
2.08e-06,0.9236527822682729,
2.1e-06,0.9327837316932359,
2.12e-06,0.9419160402010247,
2.14e-06,0.9510496875891176,
2.16e-06,0.9601846540249034,
2.18e-06,0.969320920038049,
2.2e-06,0.9784584665129958,
2.22e-06,0.9875972746816355,
2.24e-06,0.9967373261161103,
2.26e-06,1.005878602721796,
2.28e-06,1.0150210867304126,
2.3e-06,1.024164760693276,
2.32e-06,1.0333096074747146,
2.34e-06,1.0424556102456042,
2.36e-06,1.0516027524770597,
2.38e-06,1.0607510179342414,
2.4e-06,1.0699003906703268,
2.42e-06,1.079050855020574,
2.44e-06,1.0881967478709653,
2.46e-06,1.0973403745680657,
2.48e-06,1.1064849912109507,
2.5e-06,1.1156305841678156,
2.52e-06,1.1247771400400874,
2.54e-06,1.1339246456578231,
2.56e-06,1.143073088075202,
2.58e-06,1.1522224545661028,
2.6e-06,1.1613727326197916,
2.62e-06,1.170523909936678,
2.64e-06,1.1796759744241796,
2.66e-06,1.1888289141926522,
2.68e-06,1.1979827175514257,
2.7e-06,1.207137373004907,
2.72e-06,1.2162928692487724,
2.74e-06,1.2254491951662432,
2.76e-06,1.2346063398244318,
2.78e-06,1.24376429247077,
2.8e-06,1.2529230425295095,
2.82e-06,1.2620825795983026,
2.84e-06,1.2712428934448516,
2.86e-06,1.2804039740036122,
2.88e-06,1.2895658113726105,
2.9e-06,1.2987283958102798,
2.92e-06,1.307891717732388,
2.94e-06,1.3170557677090307,
2.96e-06,1.3262205364616786,
2.98e-06,1.3353860148602992,
3e-06,1.344552193920524,
3.02e-06,1.353719064800894,
3.04e-06,1.3628866188001423,
3.06e-06,1.3720548473545564,
3.08e-06,1.3812237420353832,
3.1e-06,1.390393294546275,
3.12e-06,1.399563496720835,
3.14e-06,1.4087343405201604,
3.16e-06,1.4179058180304644,
3.18e-06,1.427077921460758,
3.2e-06,1.4362506431405564,
3.22e-06,1.445423975517647,
3.24e-06,1.4545979111558982,
3.26e-06,1.4637724427331327,
3.28e-06,1.4729475630390108,
3.3e-06,1.4821232649729876,
3.32e-06,1.4912995415423027,
3.34e-06,1.5004763858600094,
3.36e-06,1.5096537911430399,
3.38e-06,1.5188317507103322,
3.4e-06,1.5280102579809713,
3.42e-06,1.5371893064723794,
3.44e-06,1.5463688897985393,
3.46e-06,1.555549001668265,
3.48e-06,1.5647296358835006,
3.5e-06,1.5739107863376398,
3.52e-06,1.5830924470139154,
3.54e-06,1.5922746119837827,
3.56e-06,1.601457275405362,
3.58e-06,1.6106404315219014,
3.6e-06,1.6198240746602741,
3.62e-06,1.6290081992295053,
3.64e-06,1.63819279971933,
3.66e-06,1.6473778706987794,
3.68e-06,1.6565634068147979,
3.7e-06,1.665749402790874,
3.72e-06,1.6749358534257295,
3.74e-06,1.6841227535920038,
3.76e-06,1.693310098234971,
3.78e-06,1.702497882371297,
3.8e-06,1.7116861010878202,
3.82e-06,1.7208747495403238,
3.84e-06,1.7300638229523844,
3.86e-06,1.7392533166141968,
3.88e-06,1.7484432258814475,
3.9e-06,1.757633546174215,
3.92e-06,1.7668242729758572,
3.94e-06,1.7760154018319645,
3.96e-06,1.7852069283493106,
3.98e-06,1.7943988481948117,
4e-06,1.8035911570945369,
4.02e-06,1.812783850832717,
4.04e-06,1.8219769252507707,
4.06e-06,1.8311703762463643,
4.08e-06,1.8403641997724738,
4.1e-06,1.8495583918364724,
4.12e-06,1.8587529484992487,
4.14e-06,1.8679478658743107,
4.16e-06,1.87714314012693,
4.18e-06,1.8863387674733043,
4.2e-06,1.8955347441797175,
4.22e-06,1.9047310665617425,
4.24e-06,1.913927730983419,
4.26e-06,1.9231247338564939,
4.28e-06,1.9323220716396423,
4.3e-06,1.9415197408377158,
4.32e-06,1.9507177380009957,
4.34e-06,1.9599160597244922,
4.36e-06,1.9691147026472,
4.38e-06,1.978313663451415,
4.4e-06,1.9875129388620514,
4.42e-06,1.9967125256459666,
4.44e-06,2.005912420611296,
4.46e-06,2.015112620606797,
4.48e-06,2.024313122521242,
4.5e-06,2.0335139232827557,
4.52e-06,2.0427150198582233,
4.54e-06,2.0519164092526894,
4.56e-06,2.0611180885087577,
4.58e-06,2.070320054706001,
4.6e-06,2.079522304960422,
4.62e-06,2.0887248364238666,
4.64e-06,2.0979276462834786,
4.66e-06,2.1071307317611674,
4.68e-06,2.1163340901130656,
4.7e-06,2.1255377186290283,
4.72e-06,2.134741614632092,
4.74e-06,2.143945775478003,
4.76e-06,2.1531501985547044,
4.78e-06,2.1623548812818583,
4.8e-06,2.1715598211103626,
4.82e-06,2.1807650155218883,
4.84e-06,2.1899704620284313,
4.86e-06,2.1991761581718348,
4.88e-06,2.208382101523366,
4.9e-06,2.2175882896832757,
4.92e-06,2.2267947202803664,
4.94e-06,2.2360013909715684,
4.96e-06,2.245208299441541,
4.98e-06,2.2544154434022476,
5e-06,2.2636228205925693,
