L (GM/ID=ID/W (GM/ID=16)),ID/W,
4e-08,12.562920961126377,
6e-08,8.52087776547114,
8e-08,8.258330071347714,
1e-07,7.751021528148044,
1.2e-07,7.183806876126768,
1.4e-07,6.623858872845927,
1.6e-07,6.101188632649716,
1.8e-07,5.624558658914137,
2e-07,5.20647509874072,
2.2e-07,4.867740490468568,
2.4e-07,4.562740393807431,
2.6e-07,4.330480721518096,
2.8e-07,4.1157190575024645,
3e-07,3.9176736458163255,
3.2e-07,3.7351955105189796,
3.4e-07,3.566993957578592,
3.6e-07,3.4118277567868347,
3.8e-07,3.2685208025644656,
4e-07,3.135844863894261,
4.2e-07,3.0127721093372553,
4.4e-07,2.8983801531844153,
4.6e-07,2.7918451773384843,
4.8e-07,2.692433147566053,
5e-07,2.599490575961716,
5.2e-07,2.5050975279449146,
5.4e-07,2.4164584469758603,
5.6e-07,2.333160824084717,
5.8e-07,2.254795319543612,
6e-07,2.180984084799905,
6.2e-07,2.111379959031611,
6.4e-07,2.0456649158301645,
6.6e-07,1.98354813159891,
6.8e-07,1.924763904366248,
7e-07,1.8690695613903037,
7.2e-07,1.8162434366816527,
7.4e-07,1.7660829633204203,
7.6e-07,1.7184029026224867,
7.8e-07,1.6730337180174213,
8e-07,1.6298200928644688,
8.2e-07,1.5886195863734371,
8.4e-07,1.549301419029947,
8.6e-07,1.5117453776130014,
8.8e-07,1.4758408294920722,
9e-07,1.4414858360448481,
9.2e-07,1.40858635551437,
9.4e-07,1.3770555262758044,
9.6e-07,1.3468130222133188,
9.8e-07,1.317784472656162,
1e-06,1.289900940054668,
1.02e-06,1.2634101544217522,
1.04e-06,1.2379491902973223,
1.06e-06,1.2134581618429041,
1.08e-06,1.189882710437604,
1.1e-06,1.1672021120637268,
1.12e-06,1.145753220264493,
1.14e-06,1.125053261688333,
1.16e-06,1.1058344979200823,
1.18e-06,1.087888178409684,
1.2e-06,1.0705018416040235,
1.22e-06,1.0536498463788855,
1.24e-06,1.0373080833448927,
1.26e-06,1.0214538638593285,
1.28e-06,1.0060658182718172,
