L (GM/ID=W/ID (GM/ID=25)),W/ID,
8e-08,0.24620847196521714,
1e-07,1.6366897733681605,
1.2e-07,2.5624041216626687,
1.4e-07,3.2811150795139965,
1.6e-07,4.055802683412534,
1.8e-07,4.747401021097167,
2e-07,5.319950570061062,
2.2e-07,5.812857337822245,
2.4e-07,6.269311994149814,
2.6e-07,6.361910220701643,
2.8e-07,6.469573305624447,
3e-07,6.72550685157828,
3.2e-07,6.984135824269851,
3.4e-07,7.246572153411133,
3.6e-07,7.513286545944487,
3.8e-07,7.784374798436348,
4e-07,8.059727300027163,
4.2e-07,8.339132759270516,
4.4e-07,8.622339232759396,
4.6e-07,8.909088367488824,
4.8e-07,9.199133337331002,
5e-07,9.492247157319413,
5.2e-07,9.801191485713046,
5.4e-07,10.114669729293588,
5.6e-07,10.57244561978706,
5.8e-07,11.033744212235288,
6e-07,11.497935875127757,
6.2e-07,11.964973201960786,
6.4e-07,12.434811903224569,
6.6e-07,12.90741027456066,
6.8e-07,13.382728727031592,
7e-07,13.860729389236136,
7.2e-07,14.341375779930283,
7.4e-07,14.824632544470665,
7.6e-07,15.310465246353449,
7.8e-07,15.798840204840355,
8e-07,16.289724370304917,
8.2e-07,16.783085229947712,
8.4e-07,17.278890737645973,
8.6e-07,17.777109262758206,
8.8e-07,18.27770955368737,
9e-07,18.78066071280063,
9.2e-07,19.285932180006373,
9.4e-07,19.793493722844396,
9.6e-07,20.30331543140931,
9.8e-07,20.815367716781505,
1e-06,21.329621311946013,
1.02e-06,21.7144597531949,
1.04e-06,22.096239361859038,
1.06e-06,22.55970218985545,
1.08e-06,23.021411580729147,
1.1e-06,23.48105527944698,
1.12e-06,23.93867544189185,
1.14e-06,24.394314998096803,
1.16e-06,24.848017406666592,
1.18e-06,25.299826440102475,
1.2e-06,25.749785997664038,
1.22e-06,26.19793994273062,
1.24e-06,26.644331961966895,
1.26e-06,27.089005443888006,
1.28e-06,27.532003374651303,
1.3e-06,27.973368249145086,
1.32e-06,28.413141995662443,
1.34e-06,28.85136591259702,
1.36e-06,29.28808061579191,
1.38e-06,29.72332599529693,
1.4e-06,30.157141180452506,
1.42e-06,30.589564512289495,
1.44e-06,31.020633522375956,
1.46e-06,31.450384917337256,
1.48e-06,31.878854568317884,
1.5e-06,32.30607750480011,
1.52e-06,32.732087912185186,
1.54e-06,33.16223380358176,
1.56e-06,33.59134018999287,
1.58e-06,34.01941264602388,
1.6e-06,34.44648096039974,
1.62e-06,34.87257413956165,
1.64e-06,35.297720418840235,
1.66e-06,35.721947274833646,
1.68e-06,36.14528143875087,
1.7e-06,36.567748910597295,
1.72e-06,36.98047761888895,
1.74e-06,37.389098561415594,
1.76e-06,37.79691989928268,
1.78e-06,38.203964201179375,
1.8e-06,38.6102533549546,
1.82e-06,39.0158085886062,
1.84e-06,39.42065049082874,
1.86e-06,39.82479903108655,
1.88e-06,40.228273579168366,
1.9e-06,40.63109292425958,
1.92e-06,41.033275293498974,
1.94e-06,41.43483837002408,
1.96e-06,41.83579931050264,
1.98e-06,42.236174762155265,
2e-06,42.63598087928055,
2.02e-06,43.03523333927415,
2.04e-06,43.43394735814526,
2.06e-06,43.83213770557277,
2.08e-06,44.22981871945952,
2.1e-06,44.62700432002989,
2.12e-06,45.02370802348678,
2.14e-06,45.41994295519243,
2.16e-06,45.81572186243859,
2.18e-06,46.211057126777774,
2.2e-06,46.60596077596162,
2.22e-06,47.00044449545446,
2.24e-06,47.39451963957406,
2.26e-06,47.788197242256466,
2.28e-06,48.181488027438334,
2.3e-06,48.57440241909955,
2.32e-06,48.966950550961336,
2.34e-06,49.35914227583952,
2.36e-06,49.75098717468526,
2.38e-06,50.14249456532344,
2.4e-06,50.5336735108623,
2.42e-06,50.92453282784139,
2.44e-06,51.315081094086814,
2.46e-06,51.70532665629017,
2.48e-06,52.09527763732129,
2.5e-06,52.48494194332085,
2.52e-06,52.87432727050114,
2.54e-06,53.26344111174915,
2.56e-06,53.65229076298105,
2.58e-06,54.04088332928613,
2.6e-06,54.429225730863685,
2.62e-06,54.81732470874492,
2.64e-06,55.20518683031833,
2.66e-06,55.59281849468262,
2.68e-06,55.980225937804356,
2.7e-06,56.36741523748635,
2.72e-06,56.75439231819977,
2.74e-06,57.14116295571534,
2.76e-06,57.52773278161234,
2.78e-06,57.91410728760238,
2.8e-06,58.30029182973019,
2.82e-06,58.68629163243161,
2.84e-06,59.07211179242801,
2.86e-06,59.45775728253198,
2.88e-06,59.8432329553011,
2.9e-06,60.22854354656403,
2.92e-06,60.61369367884234,
2.94e-06,60.9986878646644,
2.96e-06,61.383530509750635,
2.98e-06,61.7682259161088,
3e-06,62.15277828502805,
3.02e-06,62.53719171995221,
3.04e-06,62.92147022929188,
3.06e-06,63.30561772913539,
3.08e-06,63.68963804585031,
3.1e-06,64.07353491861977,
3.12e-06,64.4573120019164,
3.14e-06,64.84097286782931,
3.16e-06,65.22452100841826,
3.18e-06,65.60795983788563,
3.2e-06,65.99129269476234,
3.22e-06,66.3745228439785,
3.24e-06,66.757653478877,
3.26e-06,67.14068772319075,
3.28e-06,67.52362863292679,
3.3e-06,67.90647919816561,
3.32e-06,68.28924234490447,
3.34e-06,68.67192093672958,
3.36e-06,69.05451777649486,
3.38e-06,69.43703560795382,
3.4e-06,69.81947711731708,
3.42e-06,70.2018449347849,
3.44e-06,70.58414163599082,
3.46e-06,70.96636974345442,
3.48e-06,71.34853172797246,
3.5e-06,71.73063000994577,
3.52e-06,72.11266696069629,
3.54e-06,72.49464490370573,
3.56e-06,72.87656611589418,
3.58e-06,73.25843282874858,
3.6e-06,73.64024722951252,
3.62e-06,74.02201146232098,
3.64e-06,74.40372762924285,
3.66e-06,74.78539779137729,
3.68e-06,75.16702396987081,
3.7e-06,75.5486081468913,
3.72e-06,75.9301522666271,
3.74e-06,76.31165823619465,
3.76e-06,76.69312792657695,
3.78e-06,77.07456317348995,
3.8e-06,77.45596577826024,
3.82e-06,77.83733750864529,
3.84e-06,78.21868009964362,
3.86e-06,78.59999525430935,
3.88e-06,78.98128464449782,
3.9e-06,79.3625499116156,
3.92e-06,79.74379266734661,
3.94e-06,80.1250144943485,
3.96e-06,80.50621694696795,
3.98e-06,80.88740155186218,
4e-06,81.26856980869147,
4.02e-06,81.64972319071767,
4.04e-06,82.03086314542402,
4.06e-06,82.41199109512326,
4.08e-06,82.79310843754465,
4.1e-06,83.17421654636216,
4.12e-06,83.55531677177275,
4.14e-06,83.93641044104047,
4.16e-06,84.31749885898789,
4.18e-06,84.69858330852057,
4.2e-06,85.07966505111415,
4.22e-06,85.46074532730738,
4.24e-06,85.84182535716448,
4.26e-06,86.22290634070824,
4.28e-06,86.60398945839097,
4.3e-06,86.98507587151573,
4.32e-06,87.36616672267367,
4.34e-06,87.74726313612327,
4.36e-06,88.12836621820824,
4.38e-06,88.50947705774531,
4.4e-06,88.89059672641761,
4.42e-06,89.27172627910616,
4.44e-06,89.65286675428753,
4.46e-06,90.03401917438718,
4.48e-06,90.41518454607565,
4.5e-06,90.79636386064175,
4.52e-06,91.17755809432325,
4.54e-06,91.55876820860924,
4.56e-06,91.93999515054631,
4.58e-06,92.32123985302921,
4.6e-06,92.70250323513692,
4.62e-06,93.08378620238737,
4.64e-06,93.46508964702242,
4.66e-06,93.84641444828006,
4.68e-06,94.22776147266495,
4.7e-06,94.60913157422296,
4.72e-06,94.99052559477948,
4.74e-06,95.37194436416458,
4.76e-06,95.75338870050271,
4.78e-06,96.13485941043722,
4.8e-06,96.51635728931272,
4.82e-06,96.89788312147778,
4.84e-06,97.27943768043845,
4.86e-06,97.6610217291141,
4.88e-06,98.04263602002953,
4.9e-06,98.42428129551118,
4.92e-06,98.80595828792187,
4.94e-06,99.18766771982304,
4.96e-06,99.56941030417505,
4.98e-06,99.95118674452416,
5e-06,100.33299773518061,
