L (GM/ID=ID/W (GM/ID=8)),ID/W,
1.8e-07,42.66109835558199,
2e-07,38.71462950499648,
2.2e-07,35.37856872498537,
2.4e-07,32.47963315269828,
2.6e-07,29.97447630196994,
2.8e-07,27.80058943532635,
3e-07,25.90350930743322,
3.2e-07,24.236458728773826,
3.4e-07,22.76114342946443,
3.6e-07,21.446725590436372,
3.8e-07,20.26843095478397,
4e-07,19.206269165634065,
4.2e-07,18.24398733237866,
4.4e-07,17.368253280575168,
4.6e-07,16.56815232856235,
4.8e-07,15.835804878119555,
5e-07,15.16185955867592,
6e-07,12.467792792590352,
7e-07,10.555917369968316,
8e-07,9.17624520891146,
9e-07,8.110221255721541,
1e-06,7.261294654993376,
1.2e-06,5.99970326967587,
1.4e-06,5.107479543819213,
1.6e-06,4.44448871671268,
1.8e-06,3.9372383958466806,
2e-06,3.5390779707407596,
2.2e-06,3.214115501965535,
2.4e-06,2.9438890159372177,
2.6e-06,2.71564942212073,
2.8e-06,2.520315302088643,
3e-06,2.3512453230300165,
3.2e-06,2.2034716560113163,
3.4e-06,2.073204756861865,
3.6e-06,1.9575038991459563,
3.8e-06,1.8540522623033047,
4e-06,1.760999863970685,
4.2e-06,1.6768516317602715,
4.4e-06,1.6004327508855467,
4.6e-06,1.530683684072937,
4.8e-06,1.4667645169715793,
5e-06,1.4079727351837223,
