L (GM/ID=ID/W (GM/ID=23)),ID/W,
1.8e-07,0.1382998687719832,
2e-07,0.12372319197049836,
2.2e-07,0.11005549752658306,
2.4e-07,0.09908294710035304,
2.6e-07,0.09059602209533218,
2.8e-07,0.08401689359679672,
3e-07,0.07825617451019408,
3.2e-07,0.07320013304218646,
3.4e-07,0.06873608167410289,
3.6e-07,0.06476819697741677,
3.8e-07,0.06121842767984616,
4e-07,0.0580238050710302,
4.2e-07,0.05513337781713355,
4.4e-07,0.05254040362575572,
4.6e-07,0.05031203996649898,
4.8e-07,0.04826764271263508,
5e-07,0.046374059285620446,
6e-07,0.03875529452153623,
7e-07,0.03325020304895127,
8e-07,0.029080644834671293,
9e-07,0.025814072645479594,
1e-06,0.023187725001334192,
1.2e-06,0.019232081656326675,
1.4e-06,0.01640113567977034,
1.6e-06,0.014279682863625288,
1.8e-06,0.012633560429598149,
2e-06,0.011320861443274806,
2.2e-06,0.010250704890004467,
2.4e-06,0.009362272888879074,
2.6e-06,0.00861337773425689,
2.8e-06,0.007973865415646073,
3e-06,0.007421629157140775,
3.2e-06,0.0069401047054266606,
3.4e-06,0.006516643509244509,
3.6e-06,0.006141425357117556,
3.8e-06,0.005806713154828975,
4e-06,0.005506330786273362,
4.2e-06,0.005235290029439166,
4.4e-06,0.004989519256004106,
4.6e-06,0.004765663003870251,
4.8e-06,0.004560931774983909,
5e-06,0.004372987998308841,
