L (GM/ID=ID/W (GM/ID=24)),ID/W,
1.8e-07,0.23488090483527987,
2e-07,0.21669882242801597,
2.2e-07,0.20133358265344403,
2.4e-07,0.18503889957134415,
2.6e-07,0.17024080159651578,
2.8e-07,0.15732318373843523,
3e-07,0.14610148238779955,
3.2e-07,0.13627903191400637,
3.4e-07,0.1275809628168574,
3.6e-07,0.11978468624911125,
3.8e-07,0.11271860315332065,
4e-07,0.1062527415790731,
4.2e-07,0.1002889163751238,
4.4e-07,0.09475251877089294,
4.6e-07,0.08958621759338746,
4.8e-07,0.08474865657726781,
5e-07,0.08022231028108642,
6e-07,0.0655168264031566,
7e-07,0.05508082982217048,
8e-07,0.04677263846891183,
9e-07,0.040099380598851035,
1e-06,0.03604347125446462,
1.2e-06,0.029752828652753912,
1.4e-06,0.025098822211662302,
1.6e-06,0.021554787991081258,
1.8e-06,0.01880240280120639,
2e-06,0.016637932754874147,
2.2e-06,0.015141240484694783,
2.4e-06,0.013881227771825273,
2.6e-06,0.012815366627442652,
2.8e-06,0.011896938703550622,
3e-06,0.011097890114767528,
3.2e-06,0.010396786025788566,
3.4e-06,0.009776962715411513,
3.6e-06,0.009225285097363572,
3.8e-06,0.008731269457160929,
4e-06,0.008286453142394498,
4.2e-06,0.007883934399977918,
4.4e-06,0.007518031483531191,
4.6e-06,0.007184026707413274,
4.8e-06,0.00687797189521454,
5e-06,0.00659653880544029,
