L (GM/ID=ID/W (GM/ID=10)),ID/W,
1.8e-07,9.839623939958095,
2e-07,8.037706962101996,
2.2e-07,6.844932957731089,
2.4e-07,5.979226967650102,
2.6e-07,5.316796029867328,
2.8e-07,4.791668383236128,
3e-07,4.363739914020851,
3.2e-07,4.009618551084554,
3.4e-07,3.710321691161063,
3.6e-07,3.455130966307671,
3.8e-07,3.234360426833126,
4e-07,3.0402922097663203,
4.2e-07,2.8681855780880268,
4.4e-07,2.7143969803769314,
4.6e-07,2.576098260957217,
4.8e-07,2.451511692650746,
5e-07,2.3382125778604093,
6e-07,1.8967883226886348,
7e-07,1.5922786321458813,
8e-07,1.3696183306294603,
9e-07,1.199899812208715,
1e-06,1.0664077786876165,
1.2e-06,0.8702642481006343,
1.4e-06,0.7335324674049791,
1.6e-06,0.6335337113497134,
1.8e-06,0.5569818723907344,
2e-06,0.49686569063986386,
2.2e-06,0.4482844970260879,
2.4e-06,0.40820562850368497,
2.6e-06,0.37459967340357914,
2.8e-06,0.3460313234221644,
3e-06,0.32145768299599653,
3.2e-06,0.3001033054751798,
3.4e-06,0.2813799910247455,
3.6e-06,0.26483372900917307,
3.8e-06,0.2501086602067127,
4e-06,0.23692202583036664,
4.2e-06,0.22504639296026563,
4.4e-06,0.21429680991127878,
4.6e-06,0.20452137035544224,
4.8e-06,0.1955941779033198,
5e-06,0.18741002930307785,
