L (GM/ID=ID/W (GM/ID=9)),ID/W,
1.8e-07,12.205272496684046,
2e-07,10.020701357848028,
2.2e-07,8.540734716027128,
2.4e-07,7.465202684731658,
2.6e-07,6.643462454080962,
2.8e-07,5.9925935246952315,
3e-07,5.46243758068646,
3.2e-07,5.02167044232943,
3.4e-07,4.648876762908472,
3.6e-07,4.328388581943678,
3.8e-07,4.049526066038435,
4e-07,3.804414305536522,
4.2e-07,3.5871039304007746,
4.4e-07,3.3933497515063684,
4.6e-07,3.2208227531884335,
4.8e-07,3.06474188333766,
5e-07,2.9228299256696526,
6e-07,2.375068382764662,
7e-07,1.9966105688247173,
8e-07,1.71946881569327,
9e-07,1.5079375057927398,
1e-06,1.3413550202496027,
1.2e-06,1.096213654576467,
1.4e-06,0.9249444149987388,
1.6e-06,0.7989139096642396,
1.8e-06,0.7025730112892506,
2e-06,0.6265343236005615,
2.2e-06,0.5650611262259472,
2.4e-06,0.5143786399742551,
2.6e-06,0.4719043901170785,
2.8e-06,0.43581374185076693,
3e-06,0.40478205015074176,
3.2e-06,0.3778251030862953,
3.4e-06,0.35419682988961054,
3.6e-06,0.3333216943083647,
3.8e-06,0.3147488133134071,
4e-06,0.2981200872994049,
4.2e-06,0.2831476023338766,
4.4e-06,0.26959730984280933,
4.6e-06,0.25727704391195527,
4.8e-06,0.2460275913345226,
5e-06,0.23571594609879676,
