L (GM/ID=ID/W (GM/ID=12)),ID/W,
1.8e-07,18.51008396890326,
2e-07,16.625995150976443,
2.2e-07,15.139914197232715,
2.4e-07,13.840285498593564,
2.6e-07,12.705845680511592,
2.8e-07,11.719331009600099,
3e-07,10.858445394781176,
3.2e-07,10.102531190067003,
3.4e-07,9.434216519085936,
3.6e-07,8.839385980251691,
3.8e-07,8.306681828165706,
4e-07,7.826952284080784,
4.2e-07,7.393851995383882,
4.4e-07,7.0044069764676165,
4.6e-07,6.6565330150925845,
4.8e-07,6.347096468960796,
5e-07,6.063599407306551,
6e-07,4.941637482347241,
7e-07,4.145062513316829,
8e-07,3.5569003579031997,
9e-07,3.126064239543666,
1e-06,2.7902095153293036,
1.2e-06,2.2903885148811303,
1.4e-06,1.9379129418426384,
1.6e-06,1.6772679883485173,
1.8e-06,1.4789228181798362,
2e-06,1.3259245134505757,
2.2e-06,1.2017495350017153,
2.4e-06,1.0992780510899443,
2.6e-06,1.0128330742298526,
2.8e-06,0.9389420581847242,
3e-06,0.875064277366433,
3.2e-06,0.8192990580324377,
3.4e-06,0.7701968083229072,
3.6e-06,0.7266330646708792,
3.8e-06,0.6877223970774793,
4e-06,0.6527582315846601,
4.2e-06,0.6211699431391248,
4.4e-06,0.5924917120150984,
4.6e-06,0.5663395524109875,
4.8e-06,0.5423941203442776,
5e-06,0.5203876752880483,
