L (GM/ID=ID/W (GM/ID=11)),ID/W,
1.8e-07,7.944929895382669,
2e-07,6.475680559735248,
2.2e-07,5.517245941720307,
2.4e-07,4.817148228773362,
2.6e-07,4.281630964049607,
2.8e-07,3.8572401858029917,
3e-07,3.511477694223723,
3.2e-07,3.2235508283012972,
3.4e-07,2.9817033916683338,
3.6e-07,2.777327154973872,
3.8e-07,2.600100827412976,
4e-07,2.44431341763818,
4.2e-07,2.306148948881274,
4.4e-07,2.182678366066053,
4.6e-07,2.0716099200030507,
4.8e-07,1.9711203961484458,
5e-07,1.8797380740301546,
6e-07,1.5237557536966435,
7e-07,1.2782806305906071,
8e-07,1.0988734373311169,
9e-07,0.962219451698848,
1e-06,0.8549303454220205,
1.2e-06,0.6973471083745367,
1.4e-06,0.5875036655263891,
1.6e-06,0.5070372260031919,
1.8e-06,0.44601978250458174,
2e-06,0.3979628786492999,
2.2e-06,0.35907590130950495,
2.4e-06,0.3269906326164787,
2.6e-06,0.30008450349535526,
2.8e-06,0.27720968453470607,
3e-06,0.2575320037234367,
3.2e-06,0.24043111137340567,
3.4e-06,0.2254363886706723,
3.6e-06,0.2121845384178099,
3.8e-06,0.20039077418756598,
4e-06,0.18982878960478033,
4.2e-06,0.18031654371363812,
4.4e-06,0.1717059875472287,
4.6e-06,0.16387551621333885,
4.8e-06,0.1567243405576489,
5e-06,0.1501682333210626,
