L (GM/ID=ID/W (GM/ID=6)),ID/W,
1.8e-07,25.04017456162685,
2e-07,20.730343312828584,
2.2e-07,17.8011298326985,
2.4e-07,15.648942651168902,
2.6e-07,13.994051541952908,
2.8e-07,12.676432656858097,
3e-07,11.598581875884575,
3.2e-07,10.697809622471315,
3.4e-07,9.931953007930682,
3.6e-07,9.271561836224823,
3.8e-07,8.69539793109781,
4e-07,8.18772338401816,
4.2e-07,7.736601367897277,
4.4e-07,7.332794344463327,
4.6e-07,6.96902781940465,
4.8e-07,6.639485113646718,
5e-07,6.3394523811578445,
6e-07,5.167120521771803,
7e-07,4.35493428362346,
8e-07,3.7610033600206694,
9e-07,3.307524178245084,
1e-06,2.9491334259463162,
1.2e-06,2.41939887003288,
1.4e-06,2.047421635529118,
1.6e-06,1.7724336934242562,
1.8e-06,1.5612441794559273,
2e-06,1.394174740779376,
2.2e-06,1.2588285615690125,
2.4e-06,1.1470422606756712,
2.6e-06,1.053215945581837,
2.8e-06,0.973383640523444,
3e-06,0.904660049177363,
3.2e-06,0.8448973419466562,
3.4e-06,0.7924646123042304,
3.6e-06,0.7461018074691579,
3.8e-06,0.7048204069020343,
4e-06,0.6678343099815418,
4.2e-06,0.6345107510738961,
4.4e-06,0.6043347966705052,
4.6e-06,0.5768832422698346,
4.8e-06,0.551805134305291,
5e-06,0.5288070391687214,
