L (GM/ID=ID/W (GM/ID=11)),ID/W,
1.8e-07,22.876158236062455,
2e-07,20.571446933376276,
2.2e-07,18.7066938240778,
2.4e-07,17.117360018193494,
2.6e-07,15.73203050371447,
2.8e-07,14.525427361436249,
3e-07,13.470939650664912,
3.2e-07,12.543929798986571,
3.4e-07,11.723611862442215,
3.6e-07,10.993024547575006,
3.8e-07,10.33976643750179,
4e-07,9.751939434826193,
4.2e-07,9.219976287887652,
4.4e-07,8.736435833186016,
4.6e-07,8.314434898306809,
4.8e-07,7.934491723537684,
5e-07,7.585244473518314,
6e-07,6.191913197229123,
7e-07,5.203335752849316,
8e-07,4.471541392592979,
9e-07,3.934755744961249,
1e-06,3.5142761407527527,
1.2e-06,2.8885823693865125,
1.4e-06,2.4472056713341783,
1.6e-06,2.121198583617171,
1.8e-06,1.8705955886556944,
2e-06,1.6758575465004995,
2.2e-06,1.5202867461416956,
2.4e-06,1.3910398752519977,
2.6e-06,1.2819818065247266,
2.8e-06,1.1887390549459393,
3e-06,1.1081122098226521,
3.2e-06,1.0377080119306974,
3.4e-06,0.9757011990763887,
3.6e-06,0.9206758389809928,
3.8e-06,0.8715169085931647,
4e-06,0.827334529287699,
4.2e-06,0.7874099548325187,
4.4e-06,0.7511563718002313,
4.6e-06,0.7180899879801899,
4.8e-06,0.6878083952056968,
5e-06,0.6599741598962974,
