L (GM/ID=ID/W (GM/ID=2)),ID/W,
1.8e-07,250.80776570612582,
2e-07,235.96081843687801,
2.2e-07,222.88305384385333,
2.4e-07,211.47061960271844,
2.6e-07,201.18605028234583,
2.8e-07,191.917697838764,
3e-07,183.48186432118675,
3.2e-07,175.79523660574887,
3.4e-07,168.7879255425862,
3.6e-07,162.4241255772567,
3.8e-07,156.58586510325378,
4e-07,151.1710854132281,
4.2e-07,146.14334416277433,
4.4e-07,141.46935678002237,
4.6e-07,137.10017919359677,
4.8e-07,133.00689761778477,
5e-07,129.16403238780057,
6e-07,113.03696597053272,
7e-07,100.7441189787191,
8e-07,91.06452240759346,
9e-07,83.15978971978696,
1e-06,76.57276513013821,
1.2e-06,66.19873513876671,
1.4e-06,58.37741361466076,
1.6e-06,52.26041025139532,
1.8e-06,47.33998435799269,
2e-06,43.29730091287725,
2.2e-06,39.91687707568279,
2.4e-06,37.03782906667005,
2.6e-06,34.55230522242865,
2.8e-06,32.383816233559536,
3e-06,30.474663655692066,
3.2e-06,28.78046737905247,
3.4e-06,27.266508847753673,
3.6e-06,25.905221762012552,
3.8e-06,24.67442969782386,
4e-06,23.556082672895307,
4.2e-06,22.535334740806544,
4.4e-06,21.599859487541476,
4.6e-06,20.739334558406643,
4.8e-06,19.945048283073408,
5e-06,19.209595829149393,
