L (GM/ID=ID/W (GM/ID=2)),ID/W,
1.8e-07,125.37579756536107,
2e-07,107.7876913567696,
2.2e-07,95.15438718669668,
2.4e-07,85.56933541266139,
2.6e-07,78.05628727281325,
2.8e-07,71.93213431347127,
3e-07,66.79918345202657,
3.2e-07,62.41903438624193,
3.4e-07,58.62629004158689,
3.6e-07,55.30230751047616,
3.8e-07,52.35954146805741,
4e-07,49.73181266190034,
4.2e-07,47.3680394425144,
4.4e-07,45.228072454415674,
4.6e-07,43.279850290793995,
4.8e-07,41.49740980165157,
5e-07,39.85946410206695,
6e-07,33.31172194009621,
7e-07,28.629775321272216,
8e-07,25.102283838312744,
9e-07,22.339541908479326,
1e-06,20.11617240421945,
1.2e-06,16.7589818832419,
1.4e-06,14.348607524268417,
1.6e-06,12.534557687149908,
1.8e-06,11.120904459936018,
2e-06,9.989237985114016,
2.2e-06,9.063502911051634,
2.4e-06,8.292632159695417,
2.6e-06,7.641080108410776,
2.8e-06,7.083354877906585,
3e-06,6.600707784741464,
3.2e-06,6.179048422943941,
3.4e-06,5.807587016788558,
3.6e-06,5.477924565116766,
3.8e-06,5.183427621739242,
4e-06,4.918789101528095,
4.2e-06,4.679713677782566,
4.4e-06,4.462688459484077,
4.6e-06,4.264813187628885,
4.8e-06,4.08367270575982,
5e-06,3.9172399365228965,
