L (GM/ID=ID/W (GM/ID=18)),ID/W,
1.8e-07,3.82618174342512,
2e-07,3.49362270016973,
2.2e-07,3.185820039288812,
2.4e-07,2.942048394922288,
2.6e-07,2.714491585697147,
2.8e-07,2.5090286834419673,
3e-07,2.325459901616318,
3.2e-07,2.161603429681823,
3.4e-07,2.0148746911614412,
3.6e-07,1.8829965698776374,
3.8e-07,1.7640002455157506,
4e-07,1.6561915171299184,
4.2e-07,1.566726882309902,
4.4e-07,1.4865587008289258,
4.6e-07,1.4132456387990031,
4.8e-07,1.3459439707439396,
5e-07,1.2839494554211954,
6e-07,1.0355482895941472,
7e-07,0.858267494930824,
8e-07,0.7407352756423432,
9e-07,0.6497874504049176,
1e-06,0.5772731392009806,
1.2e-06,0.469452451280608,
1.4e-06,0.39498195036166955,
1.6e-06,0.34347911454047353,
1.8e-06,0.30358775754544665,
2e-06,0.27183754098107554,
2.2e-06,0.24599912949891964,
2.4e-06,0.22458052015228075,
2.6e-06,0.2065482109790678,
2.8e-06,0.19116502641311034,
3e-06,0.177891752992707,
3.2e-06,0.16632527729295,
3.4e-06,0.1561527011847918,
3.6e-06,0.14714296829147172,
3.8e-06,0.1391085902626276,
4e-06,0.13190014382148751,
4.2e-06,0.12539711679934912,
4.4e-06,0.11950126344307656,
4.6e-06,0.11413170600666676,
4.8e-06,0.10922127118434194,
5e-06,0.10471371381159171,
