L (GM/ID=ID/W (GM/ID=25)),ID/W,
1.8e-07,0.031084995713887172,
2e-07,0.03047524835842179,
2.2e-07,0.02823968001298256,
2.4e-07,0.02699833604965558,
2.6e-07,0.025483375004483454,
2.8e-07,0.024013063360943717,
3e-07,0.022657375776509735,
3.2e-07,0.021426522692751363,
3.4e-07,0.020312500745441196,
3.6e-07,0.01930269378653919,
3.8e-07,0.018384384724501594,
4e-07,0.017546133943568493,
4.2e-07,0.016778057539205617,
4.4e-07,0.01607173482603117,
4.6e-07,0.015420012102797908,
4.8e-07,0.014816798369004559,
5e-07,0.014256883945345395,
6e-07,0.011969217313226447,
7e-07,0.010288846190982482,
8e-07,0.009005035003452929,
9e-07,0.007994259138664821,
1e-06,0.007179209404113445,
1.2e-06,0.005948970200046817,
1.4e-06,0.005067551911765638,
1.6e-06,0.004407060922049056,
1.8e-06,0.003894842041635061,
2e-06,0.0034866926997419462,
2.2e-06,0.003154245571428352,
2.4e-06,0.0028784977615779394,
2.6e-06,0.002646262387265152,
2.8e-06,0.0024481140668118485,
3e-06,0.0022771445127498075,
3.2e-06,0.002128179548252766,
3.4e-06,0.001997039766945227,
3.6e-06,0.0018808835040507708,
3.8e-06,0.0017773582641054922,
4e-06,0.0016845268873966334,
4.2e-06,0.0016014806011587462,
4.4e-06,0.001527138990846489,
4.6e-06,0.0014593563377689198,
4.8e-06,0.001397305804790866,
5e-06,0.0013402933117433171,
