L (GM/ID=ID/W (GM/ID=17)),ID/W,
1.8e-07,5.289143732416162,
2e-07,4.826563541015894,
2.2e-07,4.380707237348203,
2.4e-07,4.02973134919504,
2.6e-07,3.7132389942442376,
2.8e-07,3.4286995675575245,
3e-07,3.175045767606471,
3.2e-07,2.9490019216080725,
3.4e-07,2.7469714713542452,
3.6e-07,2.564178783648781,
3.8e-07,2.403372370954146,
4e-07,2.269446664894179,
4.2e-07,2.1480554334438535,
4.4e-07,2.0368791608145598,
4.6e-07,1.9353243580817154,
4.8e-07,1.842191647319069,
5e-07,1.756480747309909,
6e-07,1.4137257330884996,
7e-07,1.1777743476467417,
8e-07,1.015942820187219,
9e-07,0.890077476601752,
1e-06,0.7899293387544646,
1.2e-06,0.6410912900998079,
1.4e-06,0.5430310428848717,
1.6e-06,0.4717948348560952,
1.8e-06,0.4166751679170521,
2e-06,0.3728660637439694,
2.2e-06,0.3372523386984188,
2.4e-06,0.30775588936803633,
2.6e-06,0.28294052647928514,
2.8e-06,0.26178359498313486,
3e-06,0.2435380582108468,
3.2e-06,0.2276460330610578,
3.4e-06,0.21368279609155386,
3.6e-06,0.20131948039647737,
3.8e-06,0.1902539194596211,
4e-06,0.18031870684947157,
4.2e-06,0.17136333641551285,
4.4e-06,0.1632502956182859,
4.6e-06,0.15599702463559817,
4.8e-06,0.1494806402616344,
5e-06,0.14348559840065053,
