L (GM/ID=ID/W (GM/ID=14)),ID/W,
1.8e-07,11.776706132753286,
2e-07,10.673245956302113,
2.2e-07,9.711070234330181,
2.4e-07,8.857930225382587,
2.6e-07,8.118422786361005,
2.8e-07,7.479259086707969,
3e-07,6.924235497956365,
3.2e-07,6.438738453623601,
3.4e-07,6.010711237166997,
3.6e-07,5.630507320721521,
3.8e-07,5.290466532191722,
4e-07,4.984487289831712,
4.2e-07,4.707669939314243,
4.4e-07,4.4560393202329465,
4.6e-07,4.226334930435175,
4.8e-07,4.016163777798416,
5e-07,3.8236052365384845,
6e-07,3.1080556257414065,
7e-07,2.6093161036373176,
8e-07,2.237509451184987,
9e-07,1.9518320809847691,
1e-06,1.738650076069198,
1.2e-06,1.4288004766510094,
1.4e-06,1.2096130827179659,
1.6e-06,1.0470538032445715,
1.8e-06,0.9220469060250361,
2e-06,0.8234055649467444,
2.2e-06,0.7435467734257369,
2.4e-06,0.6800190340740045,
2.6e-06,0.6265809326930906,
2.8e-06,0.580996145065245,
3e-06,0.5415677777356969,
3.2e-06,0.5071314630876551,
3.4e-06,0.47679816280581794,
3.6e-06,0.4498775644142476,
3.8e-06,0.42582563514582833,
4e-06,0.4042079118503248,
4.2e-06,0.38467329363161545,
4.4e-06,0.3669349984587377,
4.6e-06,0.3507565029049029,
4.8e-06,0.33594100991430476,
5e-06,0.32232345485060965,
