L (GM/ID=ID/W (GM/ID=17)),ID/W,
1.8e-07,1.888782215107724,
2e-07,1.560184167005962,
2.2e-07,1.3343885614320166,
2.4e-07,1.1765297815719393,
2.6e-07,1.0525533178028503,
2.8e-07,0.9525592948260554,
3e-07,0.8700531182439654,
3.2e-07,0.8006867824411407,
3.4e-07,0.7433582133878835,
3.6e-07,0.6944798817711475,
3.8e-07,0.6517806848002073,
4e-07,0.6140919726563414,
4.2e-07,0.5804667417806142,
4.4e-07,0.5503158293441035,
4.6e-07,0.5231102985249743,
4.8e-07,0.49842582414695613,
5e-07,0.47591897502342756,
6e-07,0.3876805562170543,
7e-07,0.3262942219979381,
8e-07,0.28114607715988305,
9e-07,0.24659074189213379,
1e-06,0.21932982866327103,
1.2e-06,0.1791552619143233,
1.4e-06,0.1510631189978376,
1.6e-06,0.13036890333319073,
1.8e-06,0.11451702303349257,
2e-06,0.10202249352618452,
2.2e-06,0.09211835338223304,
2.4e-06,0.0839546090439555,
2.6e-06,0.07709872048877987,
2.8e-06,0.071262880521424,
3e-06,0.06623740220932471,
3.2e-06,0.061866012097614685,
3.4e-06,0.058029935384147885,
3.6e-06,0.05463733437546814,
3.8e-06,0.05161611526950262,
4e-06,0.04890859626342334,
4.2e-06,0.04646875344454613,
4.4e-06,0.04425923866445646,
4.6e-06,0.04224910863576841,
4.8e-06,0.040412697478724294,
5e-06,0.03872854200288366,
