L (GM/ID=ID/W (GM/ID=22)),ID/W,
1.8e-07,0.6997096975588415,
2e-07,0.643024613132575,
2.2e-07,0.5818403229896146,
2.4e-07,0.5276273692588777,
2.6e-07,0.48353243896715775,
2.8e-07,0.44688946998357476,
3e-07,0.4131040242420109,
3.2e-07,0.38289561738734645,
3.4e-07,0.3583057988724129,
3.6e-07,0.3364732239222073,
3.8e-07,0.31685664016801207,
4e-07,0.2990680524581472,
4.2e-07,0.28279935775479675,
4.4e-07,0.26781893452096667,
4.6e-07,0.2539544203978504,
4.8e-07,0.24107107100648034,
5e-07,0.22906126516203854,
6e-07,0.18071654210154364,
7e-07,0.15292867768600252,
8e-07,0.13116838154266816,
9e-07,0.11375003478369072,
1e-06,0.0996751226754525,
1.2e-06,0.08184815763870287,
1.4e-06,0.06951291895451535,
1.6e-06,0.06013449784985195,
1.8e-06,0.05281619524977947,
2e-06,0.046977999471061446,
2.2e-06,0.042230751249536486,
2.4e-06,0.038328347009807834,
2.6e-06,0.03506211824316279,
2.8e-06,0.03252704645544785,
3e-06,0.03036856737823058,
3.2e-06,0.028473703902845583,
3.4e-06,0.026797611520694174,
3.6e-06,0.025304948776887343,
3.8e-06,0.023967514513126013,
4e-06,0.022762945240128715,
4.2e-06,0.021673329122828343,
4.4e-06,0.02068200652954149,
4.6e-06,0.019776372052832458,
4.8e-06,0.018945870998510455,
5e-06,0.018181601424637164,
